appid,game_name,slice,recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
2868840,Slay the Spire 2,bomb_window,225600978,76561198799955567,0,9,8569,234,3006,english,"good roguelike, kinda heavy on the rng plus some elites are genuinely harder than the floor boss sometimes, but overall a fun game.",1778877224,1778877224,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225600796,76561198128334545,251,4,8328,288,4459,english,It's ok,1778877097,1778877097,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225600546,76561199096768159,23,3,4335,77,1583,english,i like game,1778876913,1778876913,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,bomb_window,225600490,76561198007620608,0,2,16293,1196,9133,english,Decent game to play with your friends. Truly sad to hear they needed a stamp of approval from a woman who is trying to remove our world of escapism.,1778876874,1778876874,False,7,0,0.494674563407897949,0,False,False,True
2868840,Slay the Spire 2,bomb_window,225600178,76561198107746666,164,1,2136,0,2136,english,.,1778876655,1778876655,False,0,0,0.476190477609634399,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599947,76561198061079957,0,14,2598,0,2443,english,Certainly would not have given MegaCrit money if they had been honest about working with Anita Sarkeesian. Will never give MegaCrit money again.,1778876480,1778876480,False,7,1,0.520547926425933838,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599921,76561198240093174,347,27,3210,0,3210,english,Fun game,1778876466,1778876466,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599902,76561198016206973,0,24,2819,312,2041,english,Nowhere near the quality of the first one. Early access is a money grab considering the previous sales.,1778876448,1778876448,False,3,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599848,76561198137260366,0,14,20077,0,6569,english,This game ♥♥♥♥♥♥♥ rules. It's slay the spire 1 but better in every way. The depth of the synergies is so satisfying and pursuing different archetypes feels fulfilling. I can't believe there is more to come to make it even better. I am very excited for every patch at this point.,1778876410,1778876410,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599809,76561198067196301,1050,12,694,0,694,english,"Hired Anita Sarkeesian, one more step towards destroying gaming.",1778876379,1778876379,False,5,1,0.5,1,True,False,True
2868840,Slay the Spire 2,bomb_window,225599698,76561198071233427,0,1,19593,1295,7930,english,"absolutely amazing, at first i thought it didn't add much to the original and was expecting a completely different game, but if you treat it like the first game was a beta version, and this one is fully polished, its perfect. Definitely the best roguelike deck builder.",1778876308,1778876308,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599458,76561198029295090,307,2,6418,587,4744,english,"Love this game. You keep balancing, we'll keep playing!",1778876114,1778876114,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599454,76561198081326652,0,1,7791,0,2881,english,Just an amazing game. Not much more to say.,1778876113,1778876113,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599359,76561198985037523,54,5,15425,1030,9133,english,Its fantastic although a bit easier than the first one,1778876038,1778876038,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225599180,76561199180340199,0,1,9383,228,1932,english,Awesome beta,1778875926,1778875926,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225598866,76561197970811724,1510,79,92,0,92,english,"If you’ve already played the first one this doesn’t really offer anything new. No new mechanics and the gameplay loop is stale and boring at this point. There are much better games out there suck as monster train. What little dialogue there is, it’s terrible. The artwork is bland and uninspired. Overall this feels more like a cash grab than anything else, this developer has run out of ideas and it shows in how little care was taken in the development of this game.",1778875703,1778875703,False,3,0,0.458015263080596924,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225598736,76561198173275686,693,6,2771,0,2352,english,"Imagine still being mad about Anita Sarkeesian 14 years later. Some people really don't grow up, huh? Ignore the weird people. Other than the balance problems, which ought to be expected for an early access game, this game is peak.",1778875617,1778875617,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225598547,76561198073859726,0,6,4071,0,3662,english,I like cards,1778875466,1778875466,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225598041,76561198420744488,0,3,407,0,407,english,"Terrible boss fights. Unwinnable based on specific seeds. Dumbass worm ♥♥♥♥♥ wouldn't let us pull any move away cards and we lost a juicer run because the devs are stupid. Hate this game, hate the devs, fix it or refund everyone. You suck, bye.",1778875106,1778875106,False,2,1,0.47999998927116394,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225598000,76561198052257626,0,18,2226,0,2082,english,worse than the original by far.,1778875076,1778875076,False,5,0,0.476190477609634399,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225597063,76561199184806080,0,4,1666,0,920,english,"As someone who played the first game for hundreds of hours, I can say that this is a very successful sequel.",1778874405,1778874405,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596960,76561198046701563,0,3,159,0,159,english,"Just not for me. Played it once with a friend which was decently fun, but I don't think I'd ever have the desire to play this solo.",1778874331,1778874331,False,3,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596484,76561198155481311,0,11,4787,0,4787,english,braindead megacrit hiring Anita Sarkeesian is the last straw. ♥♥♥♥ ass company killing their own last lifeline lol.,1778873974,1778873974,False,10,0,0.468502283096313477,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596384,76561199172776177,21,5,11456,413,1376,english,so cool after 80 in the main game,1778873881,1778873881,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596274,76561199070270294,0,2,1439,0,1439,english,I love the game. Unfortunatly Anita was involved and I will not play it anymore as my enjoyment has been ruined.,1778873805,1778873805,False,5,1,0.513888895511627197,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596270,76561198136322447,0,4,4861,79,4355,english,"I'm big now but recently I lost 230 pounds yeah I dumped your wiiiiiife",1778873799,1778873799,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596255,76561198115232009,0,1,11222,1036,6815,english,Disappointed,1778873791,1778873791,False,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596248,76561198037626676,633,20,1554,126,300,english,game is fun :),1778873785,1778873785,True,0,0,0.494505524635314941,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596135,76561198044979103,0,2,393,0,393,english,The game devs hire idelogically driven folk so I cannot rate it positively.,1778873707,1778873707,False,3,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225596121,76561197967545228,1142,9,1952,0,1952,english,:VGRUMPY:,1778873696,1778873847,False,1,0,0.476190477609634399,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595816,76561198059228279,0,2,10078,566,7454,english,Very fun! Multiplayer is great!,1778873472,1778873472,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595763,76561199755331537,0,1,16841,6,14049,english,"This is a fantastic game. If you played the first one and liked it, it's just more of what made the first game great. If you haven't, it's a roguelike deckbuilding game with plenty of elements, characters, and playstyles to keep the game enjoyable for many hours. Review bombing is lame!",1778873421,1778873421,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595362,76561198000878601,155,2,5728,0,5135,english,Beats the first game by a mile and is very addictive. A lot of comps within each character. Co-op is F* amazing! A lot of content to be released but already have the full basic game,1778873122,1778873210,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595259,76561197993726728,0,6,5245,0,4930,english,"This game is amazing and is worth much more than what I paid for it, but despite it being awesome, the developers decided to partner with someone who is an enemy to the gaming community, and it is our responsibility to denounce these people until they are completely removed from the space. As long as Mega Crit works with Anita Sarkeesian, they deserve to be on the receiving end of bad publicity.",1778873037,1778873037,False,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595247,76561198096004478,0,2,16098,0,13457,english,This game is fantastic. I never played the first and still have a blast playing. It is quite challenging and very enjoyable to play with friends.,1778873026,1778873026,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225595092,76561199085207040,282,32,1833,955,142,english,"games good, ignore people talking about Anita Sarkessian",1778872920,1778872920,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225594833,76561197978124972,0,3,5992,0,5636,english,"no idea what youve done to doombringer, but... its unplayable at higher ascensions now. things just do too much dmg, and theres no way for them to keep up unless you have PERFECT rng.   im not playing for PERFECT rng runs only.",1778872748,1778872748,False,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225594709,76561199053277471,85,3,15794,1394,9340,english,🐐,1778872653,1778872653,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225594031,76561198031986606,0,1,7297,367,4795,english,"80 hours in and I feel like I'm still learning new tricks, each run feels unique. Not sure why this game is being review bombed all the sudden. If you enjoy deck builders and have a few friends to play with, this game is definitely worth a try.",1778872156,1778872156,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225593858,76561198040528843,0,1,2467,167,1400,english,"The game is fantastic. It’s in early access, so changes and balance tweaks should be expected. The review bombing is absurd.",1778872033,1778872033,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225593392,76561198066056813,0,3,2565,0,2565,english,Don't want activism in my games (found out after buying),1778871696,1780647999,False,2,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225593276,76561197994733924,74,1,2633,143,1315,english,-,1778871622,1778871622,True,0,0,0.5,0,False,False,True
